DATE,OP,MAXP,MINP,CLP,PERC,VOL,MA5,MA10,MA20,MA60,K9,D9,MACD,DIF,BIAS5,BIAS10,CLPUD,CLPUDPY,ZIG5,ZIGTRN,KDHL,KDCRS,OSC,OSCUD,OSCTRN,BBANDU,BBANDD,BBANDTCH
20140328,116.0,117.5,115.5,117.5,1.2931,43794.488,115.0,114.25,113.35,107.95,77.13,58.78,1.9,1.99,2.17,2.84,1.0,1.0,119.44,0.0,0.0,0.0,0.09000000000000008,1.0,0.0,117.92251560959609,108.7774843904039,0.0
20140331,118.0,118.5,116.5,118.5,0.8511,47146.441,116.2,114.7,113.88,108.21,84.76,67.44,1.96,2.18,1.98,3.31,1.0,1.0,119.67,0.0,4.760000000000005,0.0,0.2200000000000002,1.0,0.0,118.45916356991098,109.300836430089,1.0
20140401,119.0,119.5,118.5,119.5,0.8439,40636.461,117.4,115.2,114.48,108.47,89.84,74.91,2.04,2.38,1.79,3.73,1.0,1.0,119.91,0.0,9.840000000000003,0.0,0.33999999999999986,1.0,0.0,119.02173138791805,109.93826861208196,1.0
20140402,120.5,121.0,119.0,120.0,0.4184,43684.652,118.3,115.75,114.98,108.73,89.72,79.84,2.14,2.55,1.44,3.67,1.0,1.0,120.15,0.0,9.719999999999999,0.0,0.4099999999999997,1.0,0.0,119.46248100944109,110.49751899055892,1.0
20140403,118.5,119.0,117.5,118.5,-1.25,37000.422,118.8,116.4,115.25,108.93,84.37,81.35,2.22,2.53,-0.25,1.8,-1.0,0.0,120.38,0.0,4.3700000000000045,0.0,0.3099999999999996,-1.0,-1.0,119.68433467388289,110.81566532611711,0.0
20140407,117.5,118.0,116.5,117.5,-0.8439,45254.844,118.8,116.9,115.4,109.13,77.3,80.0,2.26,2.41,-1.09,0.51,-1.0,0.0,120.62,0.0,0.0,-1.0,0.15000000000000036,-1.0,0.0,119.78153158153631,111.0184684184637,0.0
20140408,117.0,119.5,117.0,119.0,1.2766,43894.168,118.9,117.55,115.7,109.38,75.34,78.45,2.29,2.41,0.08,1.23,1.0,1.0,120.86,0.0,0.0,0.0,0.1200000000000001,-1.0,0.0,120.02421773272346,111.37578226727655,0.0
20140409,119.5,120.0,119.0,119.0,0.0,29648.113,118.8,118.1,115.95,109.65,74.04,76.98,2.31,2.38,0.17,0.76,0.0,1.0,121.09,0.0,0.0,0.0,0.06999999999999984,-1.0,0.0,120.22620614563891,111.6737938543611,0.0
20140410,119.0,119.5,118.5,119.5,0.4202,27215.773,118.7,118.5,116.28,109.93,73.6,75.85,2.32,2.37,0.67,0.84,1.0,1.0,121.33,0.0,0.0,0.0,0.050000000000000266,-1.0,0.0,120.51262318190506,112.04737681809495,0.0
20140411,118.5,120.0,118.0,120.0,0.4184,34847.793,119.0,118.9,116.45,110.23,74.99,75.57,2.33,2.38,0.84,0.93,1.0,1.0,121.57,0.0,0.0,0.0,0.04999999999999982,-1.0,0.0,120.64594792627364,112.25405207372637,0.0
20140414,120.0,121.0,120.0,120.5,0.4167,31053.033,119.6,119.2,116.73,110.51,79.63,76.92,2.34,2.39,0.75,1.09,1.0,1.0,121.81,0.0,0.0,1.0,0.050000000000000266,1.0,1.0,120.9063202702858,112.5536797297142,0.0
20140415,121.5,122.5,121.0,122.5,1.6598,29397.113,120.3,119.6,117.15,110.87,86.42,80.09,2.38,2.54,1.83,2.42,1.0,1.0,122.04,0.0,6.420000000000002,0.0,0.16000000000000014,1.0,0.0,121.31893799426186,112.98106200573815,1.0
20140416,121.5,122.5,121.0,121.0,-1.2245,51075.652,120.7,119.75,117.48,111.18,82.61,80.93,2.41,2.5,0.25,1.04,-1.0,0.0,122.28,0.0,2.6099999999999994,0.0,0.08999999999999986,-1.0,-1.0,121.6335772534046,113.32642274659541,0.0
20140417,120.5,121.5,119.0,120.0,-0.8264,36418.5,120.8,119.75,117.75,111.47,74.52,78.79,2.4,2.37,-0.66,0.21,-1.0,0.0,122.52,0.0,0.0,-1.0,-0.029999999999999805,-1.0,0.0,121.87397611535276,113.62602388464724,0.0
20140418,122.5,123.0,121.0,123.0,2.5,32921.336,121.4,120.2,118.3,111.79,83.01,80.2,2.41,2.47,1.32,2.33,1.0,1.0,122.75,0.0,3.010000000000005,1.0,0.06000000000000005,1.0,1.0,122.40257224189898,114.19742775810101,1.0
20140421,122.0,122.0,121.0,121.5,-1.2195,24162.521,121.6,120.6,118.75,112.07,78.67,79.69,2.41,2.41,-0.08,0.75,-1.0,0.0,122.99,0.0,0.0,-1.0,0.0,-1.0,-1.0,122.83637051672997,114.66362948327003,0.0
20140422,121.0,122.5,120.5,121.5,0.0,27034.053,121.4,120.85,119.2,112.31,75.78,78.39,2.4,2.33,0.08,0.54,0.0,1.0,123.23,0.0,0.0,0.0,-0.06999999999999984,-1.0,0.0,123.26324242446843,115.13675757553158,0.0
20140423,123.0,123.0,120.5,121.0,-0.4115,34358.023,121.4,121.05,119.58,112.53,70.52,75.77,2.36,2.2,-0.33,-0.04,-1.0,0.0,123.46,0.0,0.0,0.0,-0.1599999999999997,-1.0,0.0,123.61285742371336,115.54714257628663,0.0
20140424,121.0,121.0,120.0,121.0,0.0,25524.592,121.6,121.2,119.85,112.76,63.68,71.74,2.3,2.08,-0.49,-0.17,0.0,1.0,123.7,0.0,0.0,0.0,-0.21999999999999975,-1.0,0.0,123.83319206165105,115.86680793834894,0.0
20140425,121.0,121.0,118.0,118.5,-2.0661,49438.254,120.7,121.05,119.98,112.96,45.79,63.09,2.19,1.76,-1.82,-2.11,-1.0,0.0,123.94,0.0,0.0,0.0,-0.42999999999999994,-1.0,0.0,123.8850658125056,116.0749341874944,0.0
20140428,118.5,120.0,117.5,119.0,0.4219,28068.43,120.2,120.9,120.05,113.15,39.62,55.26,2.06,1.53,-1.0,-1.57,1.0,1.0,124.18,0.0,0.0,0.0,-0.53,-1.0,0.0,123.85354821186743,116.24645178813256,0.0
20140429,120.5,121.0,119.0,120.5,1.2605,21811.789,120.0,120.7,120.15,113.37,44.59,51.71,1.94,1.45,0.42,-0.17,1.0,1.0,124.41,0.0,0.0,0.0,-0.49,1.0,1.0,123.85289670393328,116.44710329606673,0.0
20140430,120.0,120.5,117.0,118.5,-1.6598,44124.133,119.5,120.45,120.1,113.54,38.06,47.16,1.79,1.21,-0.84,-1.62,-1.0,0.0,124.65,0.0,0.0,0.0,-0.5800000000000001,-1.0,-1.0,123.70336176368679,116.4966382363132,0.0
20140502,119.0,119.5,117.0,118.0,-0.4219,45030.117,118.9,120.25,120.0,113.76,30.93,41.75,1.63,0.97,-0.76,-1.87,-1.0,0.0,124.89,0.0,0.0,0.0,-0.6599999999999999,-1.0,0.0,123.49315044050496,116.50684955949504,0.0
20140505,117.5,118.0,116.0,117.0,-0.8475,28887.828,118.6,119.65,119.93,114.03,25.38,36.29,1.44,0.69,-1.35,-2.21,-1.0,0.0,125.12,0.0,0.0,0.0,-0.75,-1.0,0.0,123.2775656827014,116.58243431729862,0.0
20140506,117.0,119.0,116.5,118.0,0.8547,27525.258,118.4,119.3,119.95,114.3,26.45,33.01,1.26,0.54,-0.34,-1.09,1.0,1.0,125.36,0.0,0.0,0.0,-0.72,1.0,1.0,123.10795677614499,116.79204322385502,0.0
20140507,118.0,119.0,117.5,118.5,0.4237,33276.563,118.0,119.0,119.93,114.54,34.3,33.44,1.1,0.46,0.42,-0.42,1.0,1.0,125.6,0.0,0.0,1.0,-0.6400000000000001,1.0,0.0,122.87812211416013,116.98187788583988,0.0
20140508,119.5,120.0,119.0,119.5,0.8439,30096.125,118.2,118.85,119.95,114.82,46.2,37.69,0.97,0.47,1.1,0.55,1.0,1.0,125.83,0.0,0.0,0.0,-0.5,1.0,0.0,122.66415253808624,117.23584746191376,0.0
20140509,120.0,120.0,119.0,120.0,0.4184,23287.586,118.6,118.75,119.98,115.08,57.47,44.28,0.88,0.51,1.18,1.05,1.0,1.0,126.07,0.0,0.0,0.0,-0.37,1.0,0.0,122.4544057872548,117.50559421274521,0.0
20140512,119.5,120.0,117.5,118.5,-1.25,37048.902,118.9,118.75,119.9,115.3,54.98,47.85,0.79,0.42,-0.34,-0.21,-1.0,0.0,126.31,0.0,0.0,0.0,-0.37000000000000005,0.0,0.0,122.08591376774109,117.71408623225892,0.0
20140513,120.0,121.0,119.5,120.5,1.6878,24046.01,119.4,118.9,119.9,115.56,66.65,54.12,0.73,0.51,0.92,1.35,1.0,1.0,126.55,0.0,0.0,0.0,-0.21999999999999997,1.0,0.0,121.77364244187626,118.02635755812375,0.0
20140514,121.0,122.0,120.5,122.0,1.2448,32903.344,120.1,119.05,119.88,115.8,77.77,62.0,0.72,0.68,1.58,2.48,1.0,1.0,126.78,0.0,0.0,0.0,-0.039999999999999925,1.0,0.0,121.45357522857981,118.30642477142018,1.0
20140515,121.0,122.0,120.5,122.0,0.0,16813.508,120.6,119.4,119.93,116.03,85.18,69.73,0.74,0.82,1.16,2.18,0.0,1.0,127.02,0.0,5.180000000000007,0.0,0.07999999999999996,1.0,0.0,121.19772394471353,118.66227605528648,1.0
20140516,122.0,123.0,121.0,122.0,0.0,28679.719,121.0,119.8,120.03,116.26,84.99,74.81,0.78,0.91,0.83,1.84,0.0,1.0,127.26,0.0,4.989999999999995,0.0,0.13,1.0,0.0,120.95697572783757,119.10302427216243,1.0
20140519,122.0,122.5,121.0,121.0,-0.8197,20829.955,121.5,120.2,119.93,116.48,77.87,75.83,0.8,0.89,-0.41,0.67,-1.0,0.0,127.49,0.0,0.0,0.0,0.08999999999999997,-1.0,-1.0,120.56844420273036,119.29155579726965,1.0
20140520,122.0,122.0,121.0,121.0,0.0,25402.168,121.6,120.5,119.9,116.72,73.13,74.93,0.81,0.87,-0.49,0.41,0.0,1.0,127.73,0.0,0.0,-1.0,0.05999999999999994,-1.0,0.0,120.2918877390274,119.50811226097261,1.0
20140521,122.0,122.0,120.5,120.5,-0.4132,24218.701,121.3,120.7,119.85,116.93,66.93,72.27,0.81,0.8,-0.66,-0.17,-1.0,0.0,127.97,0.0,0.0,0.0,-0.010000000000000009,-1.0,0.0,120.07425654951416,119.62574345048583,1.0
20140522,121.5,122.0,121.0,122.0,1.2448,26336.625,121.3,120.95,119.9,117.18,71.89,72.14,0.82,0.86,0.58,0.87,1.0,1.0,128.2,0.0,0.0,0.0,0.040000000000000036,1.0,1.0,120.05446358794228,119.74553641205773,1.0
20140523,121.0,122.5,121.0,122.0,0.0,31778.176,121.3,121.15,119.95,117.42,71.74,72.01,0.84,0.9,0.58,0.7,0.0,1.0,128.44,0.0,0.0,0.0,0.06000000000000005,1.0,0.0,120.09689792374299,119.80310207625702,1.0
20140526,123.0,123.5,122.0,123.0,0.8197,19854.258,121.7,121.6,120.18,117.68,75.6,73.21,0.87,0.99,1.07,1.15,1.0,1.0,128.68,0.0,0.0,1.0,0.12,1.0,0.0,120.35555341067608,120.00444658932393,1.0
20140527,122.5,124.0,122.5,123.5,0.4065,18301.066,122.2,121.9,120.4,117.93,78.97,75.13,0.91,1.1,1.06,1.31,1.0,1.0,128.92,0.0,0.0,0.0,0.19000000000000006,1.0,0.0,120.6556638417923,120.14433615820771,1.0
20140528,124.0,124.0,122.5,124.0,0.4049,37799.996,122.9,122.1,120.58,118.2,85.98,78.75,0.97,1.21,0.9,1.56,1.0,1.0,129.15,0.0,5.980000000000004,0.0,0.24,1.0,0.0,120.93851220341851,120.22148779658148,1.0
20140529,123.5,124.0,121.5,122.0,-1.6129,43079.078,122.9,122.1,120.75,118.44,71.61,76.37,1.0,1.12,-0.73,-0.08,-1.0,0.0,129.39,0.0,0.0,-1.0,0.1200000000000001,-1.0,-1.0,121.2322820751386,120.2677179248614,1.0
20140530,122.0,122.5,119.5,119.5,-2.0492,69113.68,122.4,121.85,120.83,118.6,47.74,66.82,0.97,0.84,-2.37,-1.93,-1.0,0.0,129.63,0.0,0.0,0.0,-0.13,-1.0,0.0,121.4215023245939,120.2384976754061,-1.0
20140603,120.0,122.5,120.0,122.5,2.5105,40522.055,122.3,122.0,121.1,118.76,54.05,62.57,0.95,0.85,0.16,0.41,1.0,1.0,129.86,0.0,0.0,0.0,-0.09999999999999998,1.0,1.0,121.83389100008107,120.36610899991892,1.0
20140604,123.5,124.0,123.0,123.5,0.8163,33486.051,122.3,122.25,121.38,118.91,65.66,63.6,0.94,0.93,0.98,1.02,1.0,1.0,130.1,0.0,0.0,1.0,-0.009999999999999898,1.0,0.0,122.28436441769897,120.47563558230102,1.0
20140605,123.0,123.5,121.5,123.0,-0.4049,19558.35,122.1,122.5,121.6,119.08,69.7,65.63,0.94,0.94,0.74,0.41,-1.0,0.0,130.34,0.0,0.0,0.0,0.0,1.0,0.0,122.67659463123312,120.52340536876687,1.0
20140606,123.5,123.5,122.0,122.5,-0.4065,19282.324,122.2,122.55,121.75,119.22,68.69,66.65,0.93,0.89,0.25,-0.04,-1.0,0.0,130.57,0.0,0.0,0.0,-0.040000000000000036,-1.0,-1.0,122.98512590451338,120.51487409548662,0.0
20140609,122.5,123.5,122.5,123.0,0.4082,19730.824,122.9,122.65,121.9,119.38,71.72,68.34,0.92,0.89,0.08,0.29,1.0,1.0,130.81,0.0,0.0,0.0,-0.030000000000000027,1.0,1.0,123.28352593036777,120.51647406963224,0.0
20140610,123.0,124.5,122.5,124.5,1.2195,26661.385,123.3,122.8,122.2,119.52,81.15,72.61,0.94,1.0,0.97,1.38,1.0,1.0,131.05,0.0,1.1500000000000057,0.0,0.06000000000000005,1.0,0.0,123.74395725329427,120.65604274670574,1.0
20140611,124.0,125.0,123.5,125.0,0.4016,27990.426,123.6,122.95,122.43,119.68,87.43,77.55,0.97,1.11,1.13,1.67,1.0,1.0,131.29,0.0,7.430000000000007,0.0,0.14000000000000012,1.0,0.0,124.13135563595623,120.72864436404379,1.0
20140612,124.0,124.0,123.0,123.5,-1.2,22300.963,123.7,122.9,122.5,119.84,82.53,79.21,0.99,1.07,-0.16,0.49,-1.0,0.0,131.52,0.0,2.530000000000001,0.0,0.08000000000000007,-1.0,-1.0,124.3206754241215,120.6793245758785,0.0
20140613,123.0,123.5,122.5,123.0,-0.4049,17197.521,123.8,123.0,122.55,119.98,75.02,77.81,0.99,0.98,-0.65,0.0,-1.0,0.0,131.76,0.0,0.0,-1.0,-0.010000000000000009,-1.0,0.0,124.4605546315141,120.6394453684859,0.0
20140616,122.5,124.0,122.5,124.0,0.813,13737.288,124.0,123.45,122.65,120.14,73.82,76.48,0.99,0.98,0.0,0.45,1.0,1.0,132.0,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,124.63823816480823,120.66176183519178,0.0
20140617,124.0,125.0,123.0,125.0,0.8065,20568.682,124.1,123.7,122.85,120.36,82.55,78.5,1.0,1.05,0.73,1.05,1.0,1.0,132.23,0.0,2.549999999999997,1.0,0.050000000000000044,1.0,1.0,124.89628321597964,120.80371678402035,1.0
20140618,125.0,126.5,124.0,125.5,0.4,38103.406,124.2,123.9,123.08,120.58,80.96,79.32,1.03,1.13,1.05,1.29,1.0,1.0,132.47,0.0,0.9599999999999937,0.0,0.09999999999999987,1.0,0.0,125.17177699576222,120.98822300423778,1.0
20140619,124.5,126.0,124.5,126.0,0.3984,25211.563,124.7,124.2,123.35,120.8,83.14,80.59,1.06,1.22,1.04,1.45,1.0,1.0,132.71,0.0,3.1400000000000006,0.0,0.15999999999999992,1.0,0.0,125.47201107442915,121.22798892557084,1.0
20140620,126.5,127.0,124.0,124.5,-1.1905,31589.979,125.0,124.4,123.48,120.98,70.24,77.14,1.08,1.16,-0.4,0.08,-1.0,0.0,132.94,0.0,0.0,-1.0,0.07999999999999985,-1.0,-1.0,125.60336030856753,121.35663969143248,0.0
20140623,125.0,125.5,123.0,123.0,-1.2048,25147.463,124.8,124.4,123.53,121.11,50.53,68.27,1.06,0.98,-1.44,-1.13,-1.0,0.0,133.18,0.0,0.0,0.0,-0.08000000000000007,-1.0,0.0,125.61078326598422,121.44921673401578,0.0
20140624,123.0,123.5,122.0,123.0,0.0,36234.465,124.4,124.25,123.53,121.23,40.35,58.97,1.01,0.82,-1.13,-1.01,0.0,1.0,133.42,0.0,0.0,0.0,-0.19000000000000006,-1.0,0.0,125.5509166237131,121.5090833762869,0.0
20140625,123.0,124.5,123.0,123.5,0.4065,31028.965,124.0,124.1,123.53,121.33,36.9,51.61,0.96,0.74,-0.4,-0.48,1.0,1.0,133.66,0.0,0.0,0.0,-0.21999999999999997,-1.0,0.0,125.47668204902598,121.58331795097402,0.0
20140626,124.5,125.0,123.5,124.5,0.8097,33938.461,123.7,124.2,123.55,121.43,41.27,48.16,0.91,0.74,0.65,0.24,1.0,1.0,133.89,0.0,0.0,0.0,-0.17000000000000004,1.0,1.0,125.40680478241521,121.69319521758479,0.0
20140627,125.0,126.5,124.0,125.5,0.8032,44450.355,123.9,124.45,123.73,121.53,50.85,49.06,0.89,0.81,1.29,0.84,1.0,1.0,134.13,0.0,0.0,1.0,-0.07999999999999996,1.0,0.0,125.50088000722805,121.95911999277196,0.0
20140630,126.0,127.0,125.0,126.5,0.7968,38191.504,124.6,124.7,124.08,121.63,63.9,54.0,0.9,0.94,1.52,1.44,1.0,1.0,134.37,0.0,0.0,0.0,0.039999999999999925,1.0,0.0,125.77501946891473,122.38498053108526,1.0
20140701,126.5,128.5,126.0,128.0,1.1858,33022.535,125.6,125.0,124.35,121.79,73.37,60.46,0.95,1.14,1.91,2.4,1.0,1.0,134.6,0.0,0.0,0.0,0.18999999999999995,1.0,0.0,126.00828706803134,122.69171293196865,1.0
20140702,129.5,132.5,129.0,132.5,3.5156,51623.746,127.4,125.7,124.8,122.04,82.24,67.72,1.09,1.65,4.0,5.41,1.0,1.0,134.84,0.0,2.239999999999995,0.0,0.5599999999999998,1.0,0.0,126.50044229540434,123.09955770459565,1.0
20140703,131.5,135.0,130.5,134.5,1.5094,41188.578,129.4,126.55,125.38,122.3,86.88,74.11,1.31,2.19,3.94,6.28,1.0,1.0,135.08,0.0,6.8799999999999955,0.0,0.8799999999999999,1.0,0.0,127.2186505921463,123.54134940785369,1.0
20140704,133.5,136.0,132.0,135.0,0.3717,44516.195,131.3,127.6,126.0,122.57,88.87,79.03,1.58,2.63,2.82,5.8,1.0,1.0,135.31,0.0,8.870000000000005,0.0,1.0499999999999998,1.0,0.0,128.06005121295564,123.93994878704436,1.0
20140707,134.5,136.0,132.5,136.0,0.7407,32207.809,133.2,128.9,126.65,122.84,92.58,83.55,1.87,3.02,2.1,5.51,1.0,1.0,135.55,0.0,12.579999999999998,0.0,1.15,1.0,0.0,129.00394052601166,124.29605947398835,1.0
20140708,135.5,136.0,134.0,134.5,-1.1029,36299.512,134.5,130.05,127.15,123.08,91.05,86.05,2.13,3.18,0.0,3.42,-1.0,0.0,135.79,0.0,11.049999999999997,0.0,1.0500000000000003,-1.0,-1.0,129.83416299803125,124.46583700196878,1.0
20140709,133.5,135.0,133.5,134.0,-0.3717,39336.801,134.8,131.1,127.6,123.31,88.48,86.86,2.35,3.22,-0.59,2.21,-1.0,0.0,136.03,0.0,8.480000000000004,0.0,0.8700000000000001,-1.0,0.0,130.62031190442312,124.57968809557687,1.0
20140710,134.5,136.0,134.5,134.5,0.3731,51132.234,134.8,132.1,128.15,123.51,87.78,87.17,2.53,3.26,-0.22,1.82,1.0,1.0,136.26,0.0,7.780000000000001,0.0,0.73,-1.0,0.0,131.5126089573425,124.7873910426575,1.0
20140711,136.0,138.0,135.5,136.5,1.487,43513.68,135.1,133.2,128.83,123.77,87.68,87.34,2.71,3.41,1.04,2.48,1.0,1.0,136.5,-1.0,7.680000000000007,0.0,0.7000000000000002,-1.0,0.0,132.55871170781546,125.10128829218456,1.0
20140714,134.5,134.5,132.5,132.5,-0.7491,46818.367,134.4,133.8,129.25,123.98,71.42,82.03,2.8,3.17,-1.41,-0.97,-1.0,0.0,135.44,0.0,0.0,-1.0,0.3700000000000001,-1.0,0.0,133.30808464672683,125.19191535327317,0.0
20140715,133.0,134.0,132.5,133.0,0.3774,37976.398,134.1,134.3,129.65,124.14,58.72,74.26,2.84,2.99,-0.82,-0.97,1.0,1.0,134.38,0.0,0.0,0.0,0.15000000000000036,-1.0,0.0,134.0106571752432,125.2893428247568,0.0
20140716,133.0,133.5,130.0,130.5,-1.8797,42072.77,133.4,134.1,129.9,124.29,41.23,63.25,2.79,2.61,-2.17,-2.68,-1.0,0.0,133.31,0.0,0.0,0.0,-0.18000000000000016,-1.0,0.0,134.51475232271463,125.28524767728538,0.0
20140717,125.0,125.5,123.0,124.5,-4.5977,138665.453,131.4,133.1,129.83,124.34,30.82,52.44,2.6,1.81,-5.25,-6.46,-1.0,0.0,132.25,0.0,0.0,0.0,-0.79,-1.0,0.0,134.61123530063102,125.048764699369,-1.0
20140718,121.5,124.0,121.5,123.5,-0.8032,97366.227,128.8,131.95,129.78,124.38,24.59,43.16,2.29,1.08,-4.11,-6.4,-1.0,0.0,131.19,0.0,0.0,0.0,-1.21,-1.0,0.0,134.64587001470446,124.91412998529553,-1.0
20140721,124.0,124.5,122.5,123.5,0.0,58994.336,127.0,130.7,129.8,124.43,20.43,35.58,1.93,0.49,-2.76,-5.51,0.0,1.0,130.12,0.0,0.0,0.0,-1.44,-1.0,0.0,134.67738905563215,124.92261094436789,-1.0
20140722,123.5,125.0,122.5,124.5,0.8097,53307.488,125.3,129.7,129.88,124.53,19.68,30.28,1.57,0.11,-0.64,-4.01,1.0,1.0,129.06,0.0,-0.3200000000000003,0.0,-1.46,-1.0,0.0,134.69693045413777,125.0630695458622,-1.0
20140724,124.5,125.0,124.0,125.0,0.4016,66041.383,124.2,128.8,129.95,124.63,20.19,26.92,1.22,-0.15,0.64,-2.95,1.0,1.0,128.0,0.0,0.0,0.0,-1.3699999999999999,1.0,1.0,134.6276381860935,125.2723618139065,-1.0
20140725,124.5,125.0,122.5,123.0,-1.6,31609.283,123.9,127.65,129.88,124.67,17.31,23.72,0.88,-0.51,-0.73,-3.64,-1.0,0.0,126.94,0.0,-2.6900000000000013,0.0,-1.3900000000000001,-1.0,-1.0,134.31913775411397,125.44086224588602,-1.0
20140728,122.0,122.5,121.0,121.5,-1.2195,43514.578,123.5,126.15,129.68,124.72,12.82,20.08,0.52,-0.91,-1.62,-3.69,-1.0,0.0,125.88,0.0,-7.18,0.0,-1.4300000000000002,-1.0,0.0,133.79189238672416,125.56810761327586,-1.0
20140729,122.5,124.0,122.0,124.0,2.0576,40749.555,123.6,125.3,129.55,124.82,16.55,18.9,0.21,-1.02,0.32,-1.04,1.0,1.0,124.81,0.0,-3.4499999999999993,0.0,-1.23,1.0,1.0,133.28512034612007,125.81487965387996,-1.0
20140730,123.5,125.0,123.0,124.5,0.4032,32428.969,123.6,124.45,129.38,124.94,36.96,24.92,-0.04,-1.04,0.73,0.04,1.0,1.0,123.75,0.0,0.0,1.0,-1.0,1.0,0.0,132.66707453520604,126.09292546479395,-1.0
20140731,124.0,124.0,121.0,121.0,-2.8112,44806.07,122.8,123.5,128.8,124.99,24.64,24.83,-0.3,-1.33,-1.47,-2.02,-1.0,0.0,122.69,0.0,0.0,-1.0,-1.03,-1.0,-1.0,131.59958193307503,126.00041806692501,-1.0
20140801,120.0,121.0,119.5,120.0,-0.8264,61873.797,122.2,123.05,128.08,125.02,19.46,23.04,-0.56,-1.63,-1.8,-2.48,-1.0,0.0,121.62,0.0,-0.5399999999999991,0.0,-1.0699999999999998,-1.0,0.0,130.4418422894004,125.71815771059964,-1.0
20140804,120.0,123.5,120.0,123.5,2.9167,39730.078,122.6,123.05,127.5,125.08,37.21,27.76,-0.76,-1.56,0.73,0.37,1.0,1.0,120.56,0.0,0.0,1.0,-0.8,1.0,1.0,129.56690565822439,125.43309434177561,-1.0
20140805,122.5,122.5,119.5,119.5,-3.2389,61536.941,121.7,122.65,126.68,125.08,24.81,26.78,-0.97,-1.8,-1.81,-2.57,-1.0,0.0,119.5,1.0,0.0,-1.0,-0.8300000000000001,-1.0,-1.0,128.74021746424984,124.61978253575018,-1.0
20140806,119.0,121.5,119.0,120.5,0.8368,38043.398,120.9,122.25,125.98,125.11,24.87,26.14,-1.16,-1.9,-0.33,-1.43,1.0,1.0,119.76,0.0,0.0,0.0,-0.74,1.0,1.0,128.29397385464918,123.66602614535083,-1.0
20140807,120.5,121.5,119.5,121.5,0.8299,30079.734,121.0,121.9,125.35,125.13,30.47,27.59,-1.3,-1.87,0.41,-0.33,1.0,1.0,120.01,0.0,0.0,1.0,-0.5700000000000001,1.0,0.0,128.08735273576497,122.61264726423502,-1.0
20140808,120.5,121.0,119.5,120.5,-0.823,35170.148,121.1,121.65,124.65,125.1,28.65,27.94,-1.42,-1.9,-0.5,-0.95,-1.0,0.0,120.27,0.0,0.0,0.0,-0.48,1.0,0.0,127.92469082510091,121.3753091748991,-1.0
20140811,120.0,121.0,119.5,120.5,0.0,42993.969,120.5,121.55,123.85,125.08,27.43,27.77,-1.52,-1.91,0.0,-0.86,0.0,1.0,120.52,0.0,0.0,-1.0,-0.3899999999999999,1.0,0.0,127.725223348402,119.97477665159799,0.0
20140812,121.0,122.0,120.5,121.5,0.8299,32278.863,120.9,121.3,123.3,125.07,34.95,30.16,-1.58,-1.81,0.5,0.16,1.0,1.0,120.78,0.0,0.0,1.0,-0.22999999999999998,1.0,0.0,127.73303631837142,118.86696368162858,0.0
20140813,121.0,123.5,120.5,122.5,0.823,39837.469,121.3,121.1,122.78,125.09,49.23,36.52,-1.59,-1.64,0.99,1.16,1.0,1.0,121.03,0.0,0.0,0.0,-0.04999999999999982,1.0,0.0,127.70818424980236,117.85181575019764,0.0
20140814,123.5,124.0,123.0,124.0,1.2245,32955.918,121.8,121.4,122.45,125.14,66.15,46.4,-1.54,-1.36,1.81,2.14,1.0,1.0,121.29,0.0,0.0,0.0,0.17999999999999994,1.0,0.0,127.77596235435438,117.12403764564563,0.0
20140815,124.5,125.0,123.0,124.0,0.0,19189.066,122.5,121.8,122.43,125.2,71.88,54.89,-1.46,-1.13,1.22,1.81,0.0,1.0,121.54,0.0,0.0,0.0,0.33000000000000007,1.0,0.0,128.0381792945661,116.8218207054339,0.0
20140818,124.0,124.0,122.5,123.0,-0.8065,14766.724,123.0,121.75,122.4,125.22,70.14,59.97,-1.37,-1.02,0.0,1.03,-1.0,0.0,121.8,0.0,0.0,0.0,0.3500000000000001,1.0,0.0,128.1927930223684,116.6072069776316,0.0
20140819,124.0,125.0,123.5,124.0,0.813,31922.961,123.5,122.2,122.43,125.25,74.03,64.66,-1.26,-0.83,0.4,1.47,1.0,1.0,122.05,0.0,0.0,0.0,0.43000000000000005,1.0,0.0,128.3034657571148,116.55653424288522,0.0
20140820,125.0,125.5,124.5,125.5,1.2097,28975.008,124.1,122.7,122.48,125.29,82.69,70.67,-1.12,-0.56,1.13,2.28,1.0,1.0,122.31,0.0,2.6899999999999977,0.0,0.56,1.0,0.0,128.3244161385035,116.63558386149651,0.0
20140821,126.0,126.0,124.0,124.5,-0.7968,23089.887,124.2,123.0,122.45,125.31,80.77,74.04,-0.98,-0.42,0.24,1.22,-1.0,0.0,122.57,0.0,0.769999999999996,0.0,0.56,0.0,0.0,128.16267888122553,116.73732111877449,0.0
20140822,124.5,126.0,123.5,125.5,0.8032,42775.098,124.5,123.5,122.58,125.33,84.15,77.41,-0.83,-0.23,0.8,1.62,1.0,1.0,122.82,0.0,4.150000000000006,0.0,0.6,1.0,0.0,128.0558378354367,117.1041621645633,0.0
20140825,125.5,126.0,125.0,125.0,-0.3984,21107.047,124.9,123.95,122.75,125.38,83.37,79.39,-0.69,-0.12,0.08,0.85,-1.0,0.0,123.08,0.0,3.3700000000000045,0.0,0.57,-1.0,-1.0,127.90020883071745,117.59979116928255,0.0
